level,group,threshold,n_variants,n_predicted_artifact,artifact_fraction,median_rep_error_probability,mean_rep_error_probability
source_maf,13977324-1ded-4b06-8b6f-5605742d8d8d.maf.gz,0.75,37,6,0.16216216216216217,0.19783998,0.3293198721757388
source_maf,146b341d-06f3-41b4-90c5-aece9556c240.maf.gz,0.75,100,58,0.58,0.86112488,0.6477941440028882
source_maf,147d062c-734c-4c7e-aa89-44881e425946.maf.gz,0.75,58,35,0.603448275862069,0.944736,0.6748558928501592
source_maf,14824f7a-b8c6-4f81-9bd9-8068e4e1314d.maf.gz,0.75,53,34,0.6415094339622641,0.903465,0.6711173721522683
source_maf,14df70c2-824d-4767-8494-6675039f582c.maf.gz,0.75,48,23,0.4791666666666667,0.62864332,0.5397353513891345
source_maf,14df9543-c061-4b33-aa2e-280cce4fe511.maf.gz,0.75,77,38,0.4935064935064935,0.7319601,0.6173534835121252
source_maf,1560add0-ce57-46e5-b923-6622904f5b39.maf.gz,0.75,39,4,0.10256410256410256,0.15530778,0.2702841527099503
source_maf,16a12858-dcc6-4b9d-86c8-08118dc6171d.maf.gz,0.75,66,17,0.25757575757575757,0.43083832,0.4162247318582393
source_maf,178c6e9c-d5d9-42fb-b91a-ac6f83acafaa.maf.gz,0.75,50,28,0.56,0.7899636299999999,0.628005247703792
source_maf,17a8ed39-c0a6-4d80-a860-e129421a0f07.maf.gz,0.75,49,41,0.8367346938775511,0.9829349,0.8390036197531543
source_maf,1854ea18-b3b5-4142-8161-e89c1e1f0e7d.maf.gz,0.75,1,0,0.0,0.027137237,0.027137237
source_maf,192041a9-6ff6-4e10-94c8-12a31849a790.maf.gz,0.75,280,141,0.5035714285714286,0.765640125,0.5775571209779174
source_maf,19b1ff0f-51f4-4719-9a05-532424ed9dcf.maf.gz,0.75,67,46,0.6865671641791045,0.91152966,0.7233074039752819
source_maf,1a007aab-6c65-4cbc-8ffb-9385e91a4e78.maf.gz,0.75,78,53,0.6794871794871795,0.9049163499999999,0.7172648695283228
source_maf,1a873714-42c9-4cc4-88a7-6016f4cfa0e2.maf.gz,0.75,8058,4732,0.5872424919334822,0.9362642999999999,0.6351106684500227
source_maf,1a93ab83-8ce8-4a84-97d2-b7e365fcc227.maf.gz,0.75,45,17,0.37777777777777777,0.44894356,0.5098558245148436
source_maf,1ab603d6-2f35-40c1-97db-6203398dfcda.maf.gz,0.75,32,6,0.1875,0.001242233053,0.26416123107643297
source_maf,1b5d8814-b944-4f6a-8258-1c6a4c49ba10.maf.gz,0.75,27,13,0.48148148148148145,0.5872634,0.5255296566563666
source_maf,1b66b4e6-95bd-43f7-a45d-84e0b2a1e8a0.maf.gz,0.75,84,56,0.6666666666666666,0.9245740499999999,0.7357244424909488
source_maf,1b777c6b-074a-4d01-bd19-7dfe0b41a7c0.maf.gz,0.75,35,21,0.6,0.94051945,0.6303983536134276
source_maf,1b90129c-ac92-4f74-986b-6a1dc23c0c83.maf.gz,0.75,42,33,0.7857142857142857,0.9522281,0.8201644981071449
source_maf,1be61e71-4eca-4251-84d1-b5eea0c61be0.maf.gz,0.75,79,69,0.8734177215189873,0.9746814,0.8635272282179738
source_maf,1c129614-48ae-4bb6-904e-0ac64b39ea4a.maf.gz,0.75,45,20,0.4444444444444444,0.60059655,0.5479567882910101
source_maf,1cf9d9a0-15c4-4809-adc8-d99a470cd01c.maf.gz,0.75,69,13,0.18840579710144928,0.25636667,0.35365797389852655
source_maf,1e568cb0-e725-4d4b-9e11-e2c4aabe6ebe.maf.gz,0.75,55,31,0.5636363636363636,0.82647204,0.6240699652472678
source_maf,1e9d3a4f-b9dd-4d02-94e5-d57ad695fed6.maf.gz,0.75,35,10,0.2857142857142857,0.29302078,0.4381472778892984
source_maf,1eb430a9-c5ba-43f4-86fa-ff4db1241c85.maf.gz,0.75,56,26,0.4642857142857143,0.5339732500000001,0.5085934406874663
source_maf,1edcb635-0ddc-4276-b043-50b45971240b.maf.gz,0.75,49,19,0.3877551020408163,0.5986217,0.5661303769624808
source_maf,1efae7be-1c7a-40ea-a620-e7d2851b35ce.maf.gz,0.75,43,28,0.6511627906976745,0.883505,0.6942115994195298
source_maf,210ed92f-448c-4b67-942d-c9c41d7ced06.maf.gz,0.75,598,133,0.22240802675585283,5.14873075e-07,0.24244753825970494
source_maf,21ae3762-ea7b-4b65-adc3-11f8f6406d83.maf.gz,0.75,55,49,0.8909090909090909,0.968329,0.869847119086934
source_maf,2242451e-9382-43ad-916d-1ed9690e4130.maf.gz,0.75,51,23,0.45098039215686275,0.69577694,0.5760167788992772
source_maf,22c8a8fd-ea19-4021-abd0-892391e3c70d.maf.gz,0.75,42,20,0.47619047619047616,0.5998174549999999,0.5068864292257017
source_maf,23d5c028-39f9-4bb5-8c18-377439391823.maf.gz,0.75,37,12,0.32432432432432434,0.40848804,0.4442770547000546
source_maf,25ae6f57-797a-4fdd-a293-dc0efa1db330.maf.gz,0.75,52,17,0.3269230769230769,0.30240228,0.42492337623513404
source_maf,26511721-713f-4f7d-bcf2-0045a2d6f5a2.maf.gz,0.75,40,31,0.775,0.9610280499999999,0.7549637778572291
source_maf,26a5a0b2-cf81-404b-a266-3fcff784336e.maf.gz,0.75,74,17,0.22972972972972974,0.28356894,0.3622989076544562
source_maf,26c6704d-5e59-466d-b324-b4bc239794a8.maf.gz,0.75,37,17,0.4594594594594595,0.4412876,0.5013443330981586
source_maf,26f70d72-362e-451f-a363-20aa0180af66.maf.gz,0.75,63,27,0.42857142857142855,0.6717509,0.5541838469253825
source_maf,27339583-7def-4e33-a49e-f1fb4708f427.maf.gz,0.75,63,52,0.8253968253968254,0.96633106,0.8289040772103246
source_maf,27aa82e2-0a8c-43c0-bc89-9f071cce278c.maf.gz,0.75,53,47,0.8867924528301887,0.9885483,0.8982199077303075
source_maf,29ee4dcc-2384-4803-8b68-3d6c43721a72.maf.gz,0.75,63,49,0.7777777777777778,0.9753552,0.7956914165651365
source_maf,2a055c39-d774-46eb-8377-8ebc4d53632c.maf.gz,0.75,60,33,0.55,0.77787338,0.6699711176824535
source_maf,2c443cf0-f68e-475c-b068-468b8373ec05.maf.gz,0.75,85,47,0.5529411764705883,0.8618089,0.5756677556190456
source_maf,2df12676-9f01-4c6f-ab71-bc0361ded3f9.maf.gz,0.75,36,11,0.3055555555555556,0.46383715999999997,0.4589100750472863
source_maf,2e2bc46b-82c5-449d-bffc-241bd9899ed5.maf.gz,0.75,63,43,0.6825396825396826,0.9016798,0.6622877809435891
source_maf,300211d2-44ab-4a79-a26f-95f05bf4c1a4.maf.gz,0.75,65,30,0.46153846153846156,0.66159135,0.5785021977368147
source_maf,300bbdde-ec44-4e36-90f3-af22a109e3f5.maf.gz,0.75,15,13,0.8666666666666667,0.9349958,0.8634792633333334
source_maf,321d0b53-2d86-489f-b3c5-445850aa12f8.maf.gz,0.75,80,68,0.85,0.980763475,0.8303160456497107
source_maf,322b687e-d4fa-4487-b59e-463c87d336f4.maf.gz,0.75,64,18,0.28125,0.377234995,0.425862556382261
source_maf,3264085f-1be7-4919-bfb2-e41ef256286c.maf.gz,0.75,15,6,0.4,3.2853009e-06,0.3774136425879655
source_maf,3276f8ba-625d-44a2-9342-3ae895c1c80b.maf.gz,0.75,72,55,0.7638888888888888,0.9482426500000001,0.7706033681813987
source_maf,330520f8-dc9f-43d5-aad1-4268d9aad144.maf.gz,0.75,79,48,0.6075949367088608,0.8931142,0.6735999690404246
source_maf,33485a89-8af0-43d6-b627-264ac90b9bb9.maf.gz,0.75,95,62,0.6526315789473685,0.9221964,0.7164316848963537
source_maf,33952b8e-74d7-483c-b84b-4b71a9cc586c.maf.gz,0.75,30,23,0.7666666666666667,0.9849190999999999,0.8493038441366667
source_maf,35275073-7f36-49eb-876d-8fcf581378d7.maf.gz,0.75,33,9,0.2727272727272727,0.32512712,0.4126466458695572
source_maf,35d63751-7306-4f81-83ff-2d5c37d6ee12.maf.gz,0.75,90,71,0.7888888888888889,0.956608825,0.7963108413782902
source_maf,36ad595b-6ee6-4ee4-b4fe-17dac6149f7a.maf.gz,0.75,29,13,0.4482758620689655,0.592525,0.5541718278557114
source_maf,379d8213-27fa-47d5-a361-c88ea3249220.maf.gz,0.75,50,14,0.28,0.360238495,0.4375696317692858
source_maf,381258bf-7787-44fa-ae9c-a764e625d768.maf.gz,0.75,94,51,0.5425531914893617,0.84491956,0.6307580430065516
source_maf,388b3879-6f72-43e3-b4a5-19309808fbe4.maf.gz,0.75,73,64,0.8767123287671232,0.98211426,0.8657786169942692
source_maf,38c3188d-6a13-404e-8c41-0f11ff3a8fe3.maf.gz,0.75,83,37,0.4457831325301205,0.68360406,0.5889544508213775
source_maf,39bc8e0a-7e9d-4d5e-b0cc-3c3a5d3cba6d.maf.gz,0.75,57,45,0.7894736842105263,0.9855055,0.7804125363721085
source_maf,3a155b4a-5656-4626-b84b-3840d60bc08c.maf.gz,0.75,73,59,0.8082191780821918,0.9552862,0.8210473950190997
source_maf,3a9008c6-a4f6-4893-9c12-3d798a1a0d27.maf.gz,0.75,62,25,0.4032258064516129,0.631916375,0.5234851240052696
source_maf,3a922b8a-c15a-4623-814a-e54ede09339c.maf.gz,0.75,85,33,0.38823529411764707,0.56798846,0.5520170664525232
source_maf,3aff228f-7ce7-42bc-a0a8-bb1e6279d16f.maf.gz,0.75,58,22,0.3793103448275862,0.55066562,0.4904248559908321
source_maf,3b3fe35e-dca3-4690-bb70-e26e15bf4b42.maf.gz,0.75,61,17,0.2786885245901639,0.43906868,0.45512489899385966
source_maf,3b47c841-0c15-4866-9c88-7935b4768f29.maf.gz,0.75,50,26,0.52,0.8232825100000001,0.6640392081749213
source_maf,3b7c651c-4c61-4e55-a2ec-9750b2b8b3ad.maf.gz,0.75,87,43,0.4942528735632184,0.7496013,0.5791919734370213
source_maf,3ba7d3a9-8984-4c85-8d76-a6ded3a78223.maf.gz,0.75,60,15,0.25,0.45299619,0.4585355978160015
source_maf,3dfcf466-38aa-4c8f-beae-e4eba6cfa4ca.maf.gz,0.75,72,21,0.2916666666666667,0.31080166,0.4019478753297068
source_maf,3dffde20-6af0-47b0-9ff1-dbe52d973174.maf.gz,0.75,57,49,0.8596491228070176,0.976074,0.8477827198017455
source_maf,3e46c7ee-20a0-4555-8a69-efa59d673b72.maf.gz,0.75,60,55,0.9166666666666666,0.9912061649999999,0.9179126208438786
source_maf,3ee7bf22-d609-484f-a270-435e7a910cea.maf.gz,0.75,71,57,0.8028169014084507,0.9477606,0.8249834631776056
source_maf,3f70a963-4852-4ee0-87e4-71046603b63d.maf.gz,0.75,23,22,0.9565217391304348,0.9895231,0.9543619652173914
source_maf,4000d8fa-3f11-4a3e-9eff-8a020db39ecf.maf.gz,0.75,16,7,0.4375,0.55057984,0.5236129908433956
source_maf,41ef6378-0647-4574-a255-600e7355e402.maf.gz,0.75,47,10,0.2127659574468085,0.1752091,0.33596847969319493
source_maf,421c309b-8906-4896-9d3c-6fc4aca2cdb6.maf.gz,0.75,72,48,0.6666666666666666,0.92307323,0.7300697458184859
source_maf,43253774-95e8-4967-983e-6c6500ea219b.maf.gz,0.75,62,36,0.5806451612903226,0.85337415,0.659783653326643
source_maf,443c35d7-e199-49d8-b2f7-2e0e4fc2eb9a.maf.gz,0.75,44,31,0.7045454545454546,0.96652333,0.7509191109253558
source_maf,444e14e0-a6fd-494e-bbcd-22dc1c676158.maf.gz,0.75,55,28,0.509090909090909,0.7647225,0.6607633066012455
source_maf,45ba29c4-93cb-4a31-9994-956f0e209f7c.maf.gz,0.75,69,30,0.43478260869565216,0.6788878,0.5681049132828323
source_maf,470d22dd-b96f-451c-942c-0d873f5ecbcf.maf.gz,0.75,79,36,0.45569620253164556,0.6830547,0.5594373154185274
source_maf,47fdbeba-e2db-4645-96fc-a344e8b45f60.maf.gz,0.75,45,29,0.6444444444444445,0.86765194,0.690325863527188
source_maf,487c7329-c5ca-4921-954a-5347082144b4.maf.gz,0.75,29,4,0.13793103448275862,0.24260639,0.3498373820586056
source_maf,48fc7957-a80c-484e-a1af-f6ac751a870a.maf.gz,0.75,53,53,1.0,0.991268,0.9772319156603773
source_maf,490001eb-233e-4f34-a1a9-85c7f1d2c5b0.maf.gz,0.75,20,13,0.65,0.91224495,0.70170107113
source_maf,495ce163-b509-443b-b0f9-5c8881d7adcc.maf.gz,0.75,56,47,0.8392857142857143,0.9796594999999999,0.8437168708563558
source_maf,49d88609-b367-478a-a30d-b1a68be69027.maf.gz,0.75,53,47,0.8867924528301887,0.97549677,0.8883588558981131
source_maf,4b1abb13-ebed-4ced-9ccb-b967a30136f9.maf.gz,0.75,44,27,0.6136363636363636,0.865782625,0.6566334060558634
source_maf,4b3337f8-7d53-455e-afe3-5a0f6378150d.maf.gz,0.75,37,33,0.8918918918918919,0.98191845,0.8870424063070121
source_maf,4b53a053-6f6f-4af2-a1ef-24f78cf00bd6.maf.gz,0.75,69,19,0.2753623188405797,0.27981207,0.4085553271610014
source_maf,4bc11add-ec18-4fc3-a77c-7a380e63d12f.maf.gz,0.75,48,5,0.10416666666666667,0.0187102955,0.19767823191812928
source_maf,4bdd25b1-f5b8-4b6b-8acd-d44154ae44bf.maf.gz,0.75,86,53,0.6162790697674418,0.88858138,0.6389525374466785
source_maf,4c1a7bd3-c494-4c79-acc1-9bab05524d9c.maf.gz,0.75,34,24,0.7058823529411765,0.9844233099999999,0.7523379446221059
source_maf,4c74c4aa-bae0-47e8-afc8-7fce4b2ed72b.maf.gz,0.75,60,39,0.65,0.8786677,0.7448882358473946
source_maf,4cc566d5-6edd-4b05-a283-96ba8aebaaf9.maf.gz,0.75,45,19,0.4222222222222222,0.45832667,0.49136569262962104
source_maf,4d84afad-3610-4dbf-935e-7e2af10887ae.maf.gz,0.75,95,55,0.5789473684210527,0.8967977,0.6294095139390034
source_maf,4d9c992e-858c-4635-9bfd-6c8cfa499e87.maf.gz,0.75,64,15,0.234375,0.30733557,0.3883343531850132
source_maf,4dae418b-0691-429a-9f78-56b52c812c2e.maf.gz,0.75,56,27,0.48214285714285715,0.721629625,0.6037374624309567
source_maf,4de58545-568a-4f9b-ae77-c9a5b9bc6161.maf.gz,0.75,70,63,0.9,0.9877766,0.8964306204743023
source_maf,4ebacb5d-3778-4923-b871-b1ce7a849bdf.maf.gz,0.75,55,13,0.23636363636363636,0.4345008,0.45131276864416014
source_maf,4f118894-652d-4ba4-b109-60e741dffc8b.maf.gz,0.75,50,35,0.7,0.8995616150000001,0.7158907683488657
source_maf,4f4c30a2-cc49-4993-b861-8a1c3c38020f.maf.gz,0.75,1162,602,0.5180722891566265,0.78269005,0.6144229720372387
source_maf,4fb5d2c0-4c3b-4f6b-ace9-6fb918623a8e.maf.gz,0.75,59,17,0.288135593220339,0.42526072,0.45721337765346537
source_maf,5051a15b-c08f-43ae-8b2d-e1f41b74a5a2.maf.gz,0.75,59,15,0.2542372881355932,0.42517182,0.475154327091593
source_maf,52120fe0-d881-4d57-a0d0-904792697462.maf.gz,0.75,46,27,0.5869565217391305,0.8336388450000001,0.629562701817331
source_maf,523e6728-6954-4f10-9ca3-2beb93a00eaa.maf.gz,0.75,59,38,0.6440677966101694,0.8882204,0.7142876179269715
source_maf,5287d32b-dccd-4e98-8bd8-cfb2db0e1149.maf.gz,0.75,60,34,0.5666666666666667,0.803500235,0.6491467711915363
source_maf,52d7f132-edd2-4592-81af-7c638a01b49b.maf.gz,0.75,38,27,0.7105263157894737,0.968987,0.7633205149282795
source_maf,531e9f35-4b1d-43b3-abbf-9f055996a733.maf.gz,0.75,38,19,0.5,0.75354375,0.579381169243851
source_maf,5442f31d-8273-4f6c-aa47-72b5b0cbb198.maf.gz,0.75,50,27,0.54,0.7616145999999999,0.6265232345652312
source_maf,5466be78-b711-4c31-b2ca-913ffe75fbf2.maf.gz,0.75,68,41,0.6029411764705882,0.863375565,0.6688623524065358
source_maf,548fcdcc-9713-4fc5-b91c-19971426cb12.maf.gz,0.75,39,27,0.6923076923076923,0.9738798,0.725889067730923
source_maf,54904499-a62d-4501-a4ea-044340a35284.maf.gz,0.75,107,59,0.5514018691588785,0.82488114,0.5979952965074703
source_maf,549673a1-ffd5-4018-8c3d-1da6cada340e.maf.gz,0.75,48,45,0.9375,0.98378082,0.9347204552083334
source_maf,550e98a3-df48-47a7-8e28-d652ba87f796.maf.gz,0.75,47,40,0.851063829787234,0.96158546,0.8434034354619488
source_maf,55a52a05-a004-49d1-8518-f93777499ea1.maf.gz,0.75,65,34,0.5230769230769231,0.8371892,0.6033731927737986
source_maf,5658815c-0a91-42cd-9b3e-b88765db50ed.maf.gz,0.75,53,22,0.41509433962264153,0.50984323,0.4983085043830587
source_maf,56cd0c03-cc81-402f-b725-034f0906e116.maf.gz,0.75,56,43,0.7678571428571429,0.971568615,0.7756341416806091
source_maf,56dd93b9-a8db-4b37-9a09-35a977fc6636.maf.gz,0.75,51,22,0.43137254901960786,0.5804178,0.5020395156920784
source_maf,574b1c64-de0a-43f8-82fa-50722ef99c7e.maf.gz,0.75,96,44,0.4583333333333333,0.697470365,0.5644557344073359
source_maf,5971903c-b88a-4848-bd4a-47ed0347e8a3.maf.gz,0.75,89,63,0.7078651685393258,0.95578146,0.7401968671600987
source_maf,59cf743e-2e9d-4828-ba83-3bbf1e230962.maf.gz,0.75,48,38,0.7916666666666666,0.962142225,0.8134450168396244
source_maf,5a6289cb-5343-41ad-a992-05a5e3314a0a.maf.gz,0.75,66,37,0.5606060606060606,0.8571764150000001,0.6719968644070738
source_maf,5aaa6f2e-d192-4b5d-afb4-e60bfa0c64e8.maf.gz,0.75,72,44,0.6111111111111112,0.8495807200000001,0.6669622085261588
source_maf,5c54653d-200f-43c1-bdf9-44cdc687ab57.maf.gz,0.75,63,46,0.7301587301587301,0.91640735,0.7715459643263836
source_maf,5ce1ed90-035b-4289-a7e2-e23b7ec571d5.maf.gz,0.75,47,40,0.851063829787234,0.97308326,0.8351219735178006
source_maf,5d0799f7-43b6-4321-93bd-313fde9f010f.maf.gz,0.75,352,200,0.5681818181818182,0.859833835,0.6513289894012254
source_maf,5dadaf79-98f2-45ed-a944-62df84b9ce8f.maf.gz,0.75,41,37,0.9024390243902439,0.97673845,0.8826998987053839
source_maf,5f2ab765-06a8-4071-abdd-43955592a655.maf.gz,0.75,63,27,0.42857142857142855,0.6389894,0.5727427631798372
source_maf,60ba3a2b-e2b1-4fd2-9511-fba63245639f.maf.gz,0.75,55,30,0.5454545454545454,0.8419789,0.6634522805479959
source_maf,60be0185-e60d-4d88-b7d5-e1ba22ef928a.maf.gz,0.75,55,16,0.2909090909090909,0.27282026,0.39256935890550304
source_maf,615a2810-bb54-4bac-834e-4a07ed36e1bc.maf.gz,0.75,52,38,0.7307692307692307,0.9441151999999999,0.7640719099558514
source_maf,6168b1f3-8ebc-464d-af0c-01e85c82c96b.maf.gz,0.75,58,31,0.5344827586206896,0.79480795,0.5915100080719613
source_maf,6169a6ba-4f56-427e-845b-b3ced5ae150d.maf.gz,0.75,30,19,0.6333333333333333,0.92778512,0.6722977263361797
source_maf,61f9881e-d373-48b0-b1bf-dada749fa2f8.maf.gz,0.75,46,24,0.5217391304347826,0.8224688,0.5953613639510332
source_maf,62738274-1ebe-463d-806f-f472c4d08293.maf.gz,0.75,54,21,0.3888888888888889,0.479055385,0.48362943292748706
source_maf,637c1b5f-db7e-4784-a469-2482a2466874.maf.gz,0.75,81,62,0.7654320987654321,0.9695059,0.807708428018619
source_maf,63a8bde0-97ff-4baa-8cc5-96a3ee8d913a.maf.gz,0.75,59,31,0.5254237288135594,0.7734975,0.617683745652442
source_maf,63fbb9a5-d153-48d0-8be9-60db3c39e595.maf.gz,0.75,35,24,0.6857142857142857,0.9618918,0.7177916218995642
source_maf,646aef9e-a618-43e7-8b1e-277cda66efac.maf.gz,0.75,39,15,0.38461538461538464,0.66019344,0.5145080994594802
source_maf,660ecea7-71bd-41af-9004-98a2a14785c6.maf.gz,0.75,60,31,0.5166666666666667,0.7663565000000001,0.6041814590592174
source_maf,6687e812-0842-4985-aaec-25be8f0582f4.maf.gz,0.75,69,42,0.6086956521739131,0.86057466,0.6960875058714795
source_maf,66b08835-b79f-480b-a475-1f0d23d01217.maf.gz,0.75,70,24,0.34285714285714286,0.580091735,0.5440900415340828
source_maf,6727a27f-b9fd-4c23-848c-23acd50c9724.maf.gz,0.75,99,41,0.41414141414141414,0.5076395,0.49305602219482386
source_maf,6751daba-2b0f-418a-b1eb-58fd9330369e.maf.gz,0.75,48,37,0.7708333333333334,0.96748268,0.7802754650493191
source_maf,67fe3e80-70c3-4452-a3d7-0851e010ed9e.maf.gz,0.75,60,24,0.4,0.632941435,0.5359187961825159
source_maf,687c664e-9f6c-42e3-98c3-12d9010675bd.maf.gz,0.75,15,10,0.6666666666666666,0.8822699,0.6491522566405478
source_maf,690a5936-5f30-48b6-b9c9-6e192aa414d7.maf.gz,0.75,36,13,0.3611111111111111,0.00083962906,0.40235898738990866
source_maf,6a15ce9c-18d5-479f-b0d7-ad313c68741f.maf.gz,0.75,59,19,0.3220338983050847,0.45183647,0.4806979463154865
source_maf,6b46c429-8a24-4156-ba12-66d592b83c97.maf.gz,0.75,57,26,0.45614035087719296,0.6691528,0.5763647681627447
source_maf,6b5d4411-63ed-42dd-95fa-cd55b7c168ce.maf.gz,0.75,68,39,0.5735294117647058,0.84812182,0.650610780596922
source_maf,6bdda52a-52a2-4147-bd6f-f7c86ede2a88.maf.gz,0.75,57,24,0.42105263157894735,0.65304935,0.5345303106693143
source_maf,6e407da3-12c4-4fe6-80cc-d213a72088cb.maf.gz,0.75,20,15,0.75,0.966790775,0.742823130383744
source_maf,6e454eca-1765-45b7-be47-89ed656717ee.maf.gz,0.75,50,27,0.54,0.87569368,0.5499609698156325
source_maf,6e8dd681-42b0-4569-91b0-2b7da64845fa.maf.gz,0.75,61,20,0.32786885245901637,0.5822423,0.5718754848869256
source_maf,6f560343-1ad3-4e32-a581-a6871b6fa612.maf.gz,0.75,55,21,0.38181818181818183,0.44921592,0.5026723444748689
source_maf,6fd169e5-a79b-405f-8c4e-b20a03d8a4a9.maf.gz,0.75,47,12,0.2553191489361702,0.27830914,0.4066522053494061
source_maf,70102d73-26b4-4978-92e1-9dc84b20e115.maf.gz,0.75,119,55,0.46218487394957986,0.5290958,0.503402809330798
source_maf,704eff30-2fa2-4e1d-a547-30558683e9b0.maf.gz,0.75,55,35,0.6363636363636364,0.8627674,0.6918310464201546
source_maf,7087c9cf-3f02-4823-b7fe-f40e5ae84cad.maf.gz,0.75,51,20,0.39215686274509803,0.4366368,0.46512503271205896
source_maf,70bc66e7-bb86-4c9c-93ad-e8c3b91477e3.maf.gz,0.75,51,42,0.8235294117647058,0.9799855,0.8270402862652579
source_maf,712ed64e-c763-4741-8fdc-a0b0f5c542fe.maf.gz,0.75,69,55,0.7971014492753623,0.9768562,0.8127986035109032
source_maf,71fc7244-33c9-4e24-b9f7-cb5a68449298.maf.gz,0.75,27,22,0.8148148148148148,0.97142416,0.837356045899463
source_maf,7296556a-d904-4a9f-a863-040e36379fb1.maf.gz,0.75,70,63,0.9,0.98583715,0.8952784067431657
source_maf,73fe0425-d669-4f44-b1f5-7724049331d5.maf.gz,0.75,41,32,0.7804878048780488,0.9654197,0.811084485992096
source_maf,74551f2b-cd10-4434-816f-49ab375e930e.maf.gz,0.75,68,36,0.5294117647058824,0.79317068,0.5921108474286809
source_maf,75b37359-9796-4291-bfb0-5dcd60fabb7c.maf.gz,0.75,91,64,0.7032967032967034,0.94819003,0.7686908989503695
source_maf,7682e0ce-e404-4c3e-acd2-126d5c7f57e9.maf.gz,0.75,49,26,0.5306122448979592,0.77863276,0.6500533502026634
source_maf,768ad713-cad3-4fbf-84b6-41974aabb872.maf.gz,0.75,77,25,0.3246753246753247,0.4304851,0.46591672103116927
source_maf,76aba3c0-a81a-4f85-abe9-e02484fdf857.maf.gz,0.75,38,32,0.8421052631578947,0.9783545499999999,0.8558923116070749
source_maf,77386e4e-8e68-4074-b043-3f083522e990.maf.gz,0.75,56,26,0.4642857142857143,0.6569178,0.533673907141976
source_maf,78271628-3f5a-4b99-a1e4-ccfd1fbdc2f8.maf.gz,0.75,99,77,0.7777777777777778,0.9872149,0.7963902716597363
source_maf,78333a0f-2bd0-4d4f-b726-2dfa75fcc9de.maf.gz,0.75,87,31,0.3563218390804598,0.44468132,0.4650317224962343
source_maf,7a94d2da-c8fd-483a-a1d3-4887eee51f40.maf.gz,0.75,49,25,0.5102040816326531,0.80471057,0.5810020319928643
source_maf,7abc238e-2980-4638-98be-11df3ea12736.maf.gz,0.75,109,75,0.6880733944954128,0.89682245,0.7278853058786231
source_maf,7b732dc5-7957-4828-968d-028f80b8adfd.maf.gz,0.75,70,47,0.6714285714285714,0.9113901,0.6719396413364596
source_maf,7bb0a596-b16d-4456-8777-5644b9945708.maf.gz,0.75,69,51,0.7391304347826086,0.9662616,0.7577008969875825
source_maf,7cbef184-20d5-4055-815d-78c5e20e9e32.maf.gz,0.75,27,21,0.7777777777777778,0.96872544,0.798423472147885
source_maf,7cff630c-060e-4542-b25e-a0308c0a7ac3.maf.gz,0.75,29,13,0.4482758620689655,0.70521873,0.5832705399231201
source_maf,7ecedf92-8532-410c-b656-f92a90551c14.maf.gz,0.75,60,27,0.45,0.64769375,0.5154824670896138
source_maf,7f1428fe-002e-4394-b60e-9af1049fa583.maf.gz,0.75,48,11,0.22916666666666666,0.205294855,0.3572868192743026
source_maf,808c2c8e-3355-4738-8904-d8b83be771cb.maf.gz,0.75,67,19,0.2835820895522388,0.25535032,0.38755980086938646
source_maf,80d1a4e0-d6be-4289-b174-76e56bcb1950.maf.gz,0.75,77,34,0.44155844155844154,0.59551406,0.5450249685867756
source_maf,8116383b-2bdc-43d8-ab24-e31790988e47.maf.gz,0.75,80,77,0.9625,0.98950252,0.9430399320576404
source_maf,81829065-6f06-4493-902a-8bd716d764b0.maf.gz,0.75,58,46,0.7931034482758621,0.9666994,0.8047140585739797
source_maf,82413c0b-31b3-4a81-b470-ba7c7b1d5c53.maf.gz,0.75,47,37,0.7872340425531915,0.9818351,0.8015667048882353
source_maf,82414dc1-c28d-40da-9cdb-71f6c19a5044.maf.gz,0.75,52,13,0.25,0.159885665,0.3482057852629319
source_maf,830157d1-4b29-4766-ae58-9a4de26e3eff.maf.gz,0.75,57,24,0.42105263157894735,0.61098903,0.5263475877855974
source_maf,8336c6af-ead1-487d-b435-a03c975da54e.maf.gz,0.75,69,60,0.8695652173913043,0.96637315,0.8525950738390027
source_maf,83cba63a-ed43-434e-ab3e-7731d5485415.maf.gz,0.75,54,46,0.8518518518518519,0.97169338,0.848698632349497
source_maf,85395525-14b6-44aa-998d-9f2cbc0797bf.maf.gz,0.75,59,9,0.15254237288135594,0.27672508,0.3898519030846252
source_maf,85d307c7-1f44-48f2-8905-208394d4eb88.maf.gz,0.75,79,37,0.46835443037974683,0.65735775,0.5415184332116793
source_maf,8620a956-df26-43be-a00a-be75192167b6.maf.gz,0.75,61,36,0.5901639344262295,0.85409755,0.6970543244452935
source_maf,863745a2-1fe2-47b6-bba7-63eaf68b66ce.maf.gz,0.75,94,46,0.48936170212765956,0.7155135850000001,0.5391195695191912
source_maf,865ea30d-9fdb-4999-8007-d8e09e639d38.maf.gz,0.75,61,57,0.9344262295081968,0.9902423,0.9123792912785464
source_maf,8669f0e9-fdaf-49d8-ae2f-7970c9b3bf77.maf.gz,0.75,72,51,0.7083333333333334,0.9453032,0.7829238720335123
source_maf,8755916d-6481-4ca2-a5f4-5c542c7e5c93.maf.gz,0.75,58,30,0.5172413793103449,0.75652645,0.6767641768581016
source_maf,884d91e4-587c-404b-8464-5ff48cf943ec.maf.gz,0.75,51,29,0.5686274509803921,0.86123914,0.6627857132217694
