index,split
33094,train
33095,test
33096,test
33097,val
33098,train
33099,train
33100,val
33101,test
33102,train
33103,train
33104,train
33105,val
33106,train
33107,val
33108,train
33109,val
33110,test
33111,val
33112,train
33113,val
33114,train
33115,val
33116,train
33117,test
33118,train
33119,test
33120,train
33121,train
33122,train
33123,train
33124,train
33125,train
33126,train
33127,val
33128,train
33129,val
33130,test
33131,train
33132,test
33133,val
33134,val
33135,train
33136,train
33137,train
33138,train
33139,train
33140,val
33141,train
33142,train
33143,val
33144,test
33145,train
33146,test
33147,train
33148,train
33149,train
33150,train
33151,val
33152,train
33153,train
33154,train
33155,test
33156,train
33157,train
33158,train
33159,train
33160,val
33161,train
33162,val
33163,train
33164,test
33165,train
33166,train
33167,train
33168,val
33169,train
33170,train
33171,val
33172,val
33173,test
33174,train
33175,train
33176,test
33177,train
33178,test
33179,train
33180,val
33181,test
33182,test
33183,train
33184,train
33185,train
33186,train
33187,train
33188,train
33189,train
33190,val
33191,test
33192,train
33193,train
33194,test
33195,train
33196,test
33197,train
33198,val
33199,test
33200,train
33201,train
33202,test
33203,train
33204,train
33205,train
33206,test
33207,train
33208,train
33209,train
33210,val
33211,train
33212,train
33213,test
33214,train
33215,val
33216,val
33217,train
33218,train
33219,val
33220,val
33221,train
33222,test
33223,test
33224,train
33225,train
33226,train
33227,val
33228,val
33229,train
33230,val
33231,train
33232,train
33233,test
33234,train
33235,train
33236,test
33237,train
33238,train
33239,val
33240,train
33241,train
33242,train
33243,test
33244,train
33245,train
33246,train
33247,train
33248,train
33249,test
33250,train
33251,train
33252,train
33253,val
33254,train
33255,train
33256,val
33257,train
33258,train
33259,train
33260,val
33261,train
33262,train
33263,train
33264,train
33265,train
33266,train
33267,train
33268,train
33269,train
33270,val
33271,train
33272,train
33273,test
33274,train
33275,train
33276,test
33277,train
33278,train
33279,train
33280,train
33281,train
33282,train
33283,train
33284,train
33285,val
33286,train
33287,train
33288,train
33289,train
33290,train
33291,train
33292,val
33293,train
33294,val
33295,train
33296,test
33297,train
33298,train
33299,val
33300,train
33301,train
33302,train
33303,test
33304,val
33305,train
33306,train
33307,val
33308,val
33309,train
33310,train
33311,test
33312,train
33313,train
33314,train
33315,train
33316,test
33317,test
33318,train
33319,val
33320,train
33321,test
33322,train
33323,val
33324,train
33325,test
33326,train
33327,test
33328,val
33329,test
33330,train
33331,train
33332,val
33333,train
33334,train
33335,train
33336,val
33337,train
33338,train
33339,train
33340,train
33341,train
33342,train
33343,test
33344,val
33345,test
33346,train
33347,train
33348,train
33349,test
33350,train
33351,train
33352,train
33353,test
33354,train
33355,val
33356,train
33357,train
33358,test
33359,train
33360,train
33361,train
33362,train
33363,train
33364,train
33365,val
33366,train
33367,val
33368,test
33369,train
33370,val
33371,train
33372,val
33373,train
33374,test
33375,train
33376,val
33377,train
33378,train
33379,train
33380,test
33381,test
33382,test
33383,train
33384,test
33385,train
33386,train
33387,train
33388,val
33389,train
33390,train
33391,test
33392,train
33393,train
33394,train
33395,train
33396,train
33397,val
33398,test
33399,train
33400,train
33401,train
33402,train
33403,test
33404,train
33405,test
33406,test
33407,train
33408,test
33409,val
33410,train
33411,train
33412,train
33413,train
33414,train
33415,train
33416,val
33417,train
33418,train
33419,train
33420,val
33421,train
33422,test
33423,val
33424,train
33425,train
33426,val
33427,test
33428,train
33429,train
33430,train
33431,train
33432,val
33433,test
33434,test
33435,train
33436,val
33437,val
33438,train
33439,val
33440,train
33441,test
33442,test
33443,train
33444,train
33445,train
33446,test
33447,train
33448,val
33449,test
33450,train
33451,train
33452,val
33453,train
33454,train
33455,test
33456,train
33457,train
33458,train
33459,train
33460,test
33461,train
33462,test
33463,val
33464,test
33465,train
33466,train
33467,train
33468,train
33469,train
33470,val
33471,test
33472,train
33473,train
33474,train
33475,train
33476,val
33477,train
33478,train
33479,val
33480,train
33481,test
33482,val
33483,val
33484,train
33485,train
33486,test
33487,train
33488,test
33489,train
33490,test
33491,val
33492,train
33493,train
33494,train
33495,test
33496,train
33497,train
33498,train
33499,train
33500,test
33501,test
33502,train
33503,train
33504,train
33505,train
33506,train
33507,train
33508,train
33509,train
33510,test
33511,test
33512,train
33513,train
33514,val
33515,train
33516,val
33517,train
33518,train
33519,train
33520,train
33521,train
33522,test
33523,train
33524,val
33525,val
33526,train
33527,train
33528,val
33529,val
33530,test
33531,train
33532,train
33533,train
33534,test
33535,test
33536,train
33537,train
33538,train
33539,train
33540,train
33541,test
33542,train
33543,test
33544,train
33545,test
33546,train
33547,val
33548,test
33549,train
33550,test
33551,train
33552,val
33553,test
33554,train
33555,train
33556,train
33557,train
33558,test
33559,train
33560,val
33561,train
33562,test
33563,test
33564,test
33565,val
33566,test
33567,train
33568,train
33569,test
33570,test
33571,test
33572,train
33573,train
33574,train
33575,train
33576,train
33577,train
33578,train
33579,train
33580,train
33581,train
33582,train
33583,val
33584,train
33585,train
33586,val
33587,train
33588,val
33589,val
33590,train
33591,test
33592,train
33593,train
33594,test
33595,test
33596,train
33597,train
33598,train
33599,train
33600,train
33601,val
33602,test
33603,train
33604,train
33605,val
33606,train
33607,train
33608,train
33609,train
33610,test
33611,train
33612,val
33613,train
33614,val
33615,test
33616,val
33617,train
33618,train
33619,train
33620,train
33621,train
33622,train
33623,val
33624,train
33625,train
33626,train
33627,train
33628,train
33629,train
33630,val
33631,train
33632,train
33633,train
33634,val
33635,train
33636,train
33637,test
33638,test
33639,test
33640,val
33641,test
33642,train
33643,val
33644,train
33645,test
33646,test
33647,train
33648,train
33649,train
33650,val
33651,train
33652,test
33653,train
33654,val
33655,train
33656,val
33657,train
33658,val
33659,val
33660,test
33661,val
33662,train
33663,train
33664,train
33665,train
33666,val
33667,train
33668,train
33669,train
33670,test
33671,train
33672,train
33673,test
33674,train
33675,train
33676,train
33677,train
33678,val
33679,train
33680,test
33681,train
33682,train
33683,train
33684,test
33685,test
33686,test
33687,train
33688,train
33689,train
33690,train
33691,train
33692,test
33693,test
33694,train
33695,train
33696,train
33697,train
33698,val
33699,train
33700,train
33701,train
33702,val
33703,train
33704,train
33705,train
33706,test
33707,train
33708,train
33709,train
33710,test
33711,train
33712,val
33713,test
33714,test
33715,train
33716,train
33717,train
33718,val
33719,train
33720,train
33721,train
33722,train
33723,test
33724,train
33725,train
33726,val
33727,train
33728,train
33729,val
33730,test
33731,val
33732,val
33733,train
33734,val
33735,train
33736,train
33737,val
33738,train
33739,train
33740,train
33741,train
33742,train
33743,test
33744,test
33745,val
33746,train
33747,train
33748,val
33749,train
33750,val
33751,train
33752,train
33753,train
33754,train
33755,train
33756,train
33757,train
33758,train
33759,train
33760,train
33761,train
33762,val
33763,train
33764,train
33765,train
33766,test
33767,train
33768,train
33769,train
33770,train
33771,test
33772,train
33773,train
33774,val
33775,train
33776,train
33777,train
33778,test
33779,train
33780,train
33781,test
33782,train
33783,train
33784,val
33785,train
33786,train
33787,val
33788,train
33789,test
33790,test
33791,val
33792,train
33793,train
33794,test
33795,train
33796,train
33797,test
33798,train
33799,train
33800,train
33801,train
33802,test
33803,train
33804,val
33805,train
33806,val
33807,train
33808,val
33809,val
33810,train
33811,train
33812,train
33813,train
33814,test
33815,train
33816,train
33817,train
33818,train
33819,train
33820,test
33821,test
33822,train
33823,train
33824,test
33825,train
33826,train
33827,test
33828,val
33829,train
33830,test
33831,train
33832,train
33833,train
33834,train
33835,train
33836,train
33837,train
33838,test
33839,train
33840,train
33841,train
33842,train
33843,train
33844,test
33845,train
33846,val
33847,test
33848,test
33849,train
33850,test
33851,train
33852,test
33853,train
33854,train
33855,test
33856,train
33857,train
33858,train
33859,val
33860,val
33861,train
33862,val
33863,train
33864,val
33865,train
33866,val
33867,train
33868,train
33869,train
33870,train
33871,train
33872,val
33873,test
33874,train
33875,test
33876,train
33877,train
33878,test
33879,train
33880,val
33881,val
33882,test
33883,val
33884,test
33885,test
33886,train
33887,train
33888,train
33889,train
33890,train
33891,train
33892,test
33893,train
33894,train
33895,train
33896,test
33897,val
33898,train
33899,train
33900,train
33901,train
33902,train
33903,train
33904,train
33905,val
33906,train
33907,val
33908,test
33909,train
33910,val
33911,val
33912,train
33913,val
33914,test
33915,train
33916,train
33917,train
33918,train
33919,val
33920,val
33921,val
33922,train
33923,val
33924,train
33925,test
33926,train
33927,train
33928,val
33929,val
33930,val
33931,train
33932,val
33933,test
33934,train
33935,train
33936,test
33937,train
33938,train
33939,train
33940,train
33941,train
33942,train
33943,train
33944,train
33945,train
33946,test
33947,train
33948,train
33949,train
33950,train
33951,train
33952,train
33953,train
33954,train
33955,train
33956,train
33957,test
33958,train
33959,train
33960,val
33961,val
33962,train
33963,test
33964,train
33965,val
33966,train
33967,train
33968,val
33969,train
33970,train
33971,train
33972,train
33973,train
33974,train
33975,train
33976,train
33977,train
33978,train
33979,val
33980,val
33981,val
33982,val
33983,train
33984,train
33985,test
33986,train
33987,test
33988,train
33989,train
33990,train
33991,train
33992,train
33993,train
33994,val
33995,test
33996,val
33997,test
33998,test
33999,test
34000,val
34001,val
34002,test
34003,train
34004,train
34005,train
34006,train
34007,val
34008,train
34009,train
34010,train
34011,train
34012,train
34013,train
34014,test
34015,train
34016,train
34017,train
34018,test
34019,train
34020,train
34021,test
34022,train
34023,train
34024,train
34025,train
34026,train
34027,train
34028,train
34029,train
34030,train
34031,test
34032,test
34033,train
34034,train
34035,train
34036,test
34037,train
34038,train
34039,train
34040,test
34041,train
34042,train
34043,train
34044,test
34045,test
34046,train
34047,test
34048,train
34049,train
34050,train
34051,test
34052,test
34053,train
34054,val
34055,val
34056,train
34057,train
34058,test
34059,val
34060,train
34061,val
34062,train
34063,train
34064,train
34065,test
34066,val
34067,train
34068,train
34069,train
34070,val
34071,train
34072,train
34073,test
34074,train
34075,train
34076,train
34077,train
34078,test
34079,val
34080,test
34081,val
34082,train
34083,val
34084,val
34085,test
34086,val
34087,val
34088,train
34089,train
34090,val
34091,train
34092,train
34093,val
34094,train
34095,val
34096,train
34097,test
34098,val
34099,val
34100,train
34101,train
34102,train
34103,train
34104,train
34105,val
34106,train
34107,test
34108,train
34109,train
34110,train
34111,train
34112,train
34113,train
34114,train
34115,train
34116,train
34117,train
34118,train
34119,train
34120,train
34121,train
34122,val
34123,val
34124,train
34125,test
34126,test
34127,train
34128,test
34129,test
34130,train
34131,train
34132,train
34133,test
34134,train
34135,train
34136,test
34137,train
34138,train
34139,train
34140,val
34141,train
34142,test
34143,val
34144,train
34145,train
34146,train
34147,val
34148,val
34149,train
34150,train
34151,val
34152,train
34153,test
34154,train
34155,train
34156,train
34157,train
34158,train
34159,train
34160,train
34161,train
34162,val
34163,train
34164,train
34165,train
34166,train
34167,test
34168,val
34169,train
34170,train
34171,train
34172,train
34173,test
34174,test
34175,test
34176,train
34177,train
34178,test
34179,test
34180,test
34181,val
34182,train
34183,train
34184,train
34185,test
34186,val
34187,train
34188,test
34189,train
34190,test
34191,train
34192,train
34193,train
34194,val
34195,train
34196,test
34197,train
34198,train
34199,train
34200,train
34201,train
34202,train
34203,train
34204,train
34205,train
34206,train
34207,val
34208,train
34209,train
34210,test
34211,test
34212,train
34213,train
34214,test
34215,train
34216,test
34217,train
34218,train
34219,train
34220,test
34221,train
34222,train
34223,test
34224,train
34225,train
34226,train
34227,train
34228,train
34229,test
34230,train
34231,train
34232,test
34233,train
34234,test
34235,train
34236,train
34237,test
34238,test
34239,train
34240,test
34241,train
34242,train
34243,train
34244,val
34245,train
34246,val
34247,train
34248,test
34249,train
34250,val
34251,test
34252,train
34253,train
34254,train
34255,val
34256,train
34257,val
34258,train
34259,test
34260,test
34261,train
34262,val
34263,test
34264,train
34265,train
34266,val
34267,train
34268,val
34269,train
34270,test
34271,train
34272,train
34273,train
34274,train
34275,train
34276,val
34277,train
34278,train
34279,train
34280,train
34281,val
34282,train
34283,train
34284,train
34285,train
34286,train
34287,train
34288,train
34289,train
34290,train
34291,train
34292,train
34293,train
34294,train
34295,test
34296,test
34297,test
34298,test
34299,train
34300,train
34301,test
34302,train
34303,train
34304,train
34305,train
34306,train
34307,train
34308,train
34309,test
34310,train
34311,train
34312,test
34313,train
34314,test
34315,train
34316,train
34317,train
34318,train
34319,train
34320,train
34321,test
34322,test
34323,test
34324,test
34325,train
34326,train
34327,train
34328,test
34329,train
34330,test
34331,train
34332,test
34333,val
34334,train
34335,train
34336,train
34337,train
34338,train
34339,train
34340,train
34341,val
34342,train
34343,train
34344,test
34345,test
34346,train
34347,test
34348,train
34349,train
34350,train
34351,train
34352,train
34353,test
34354,train
34355,train
34356,val
34357,train
34358,val
34359,train
34360,train
34361,val
34362,train
34363,val
34364,train
34365,train
34366,train
34367,train
34368,train
34369,test
34370,train
34371,train
34372,train
34373,train
34374,train
34375,val
34376,train
34377,train
34378,train
34379,train
34380,train
34381,train
34382,train
34383,train
34384,train
34385,train
34386,train
34387,test
34388,train
34389,train
34390,train
34391,train
34392,train
34393,train
34394,test
34395,train
34396,test
34397,train
34398,train
34399,val
34400,train
34401,val
34402,val
34403,test
34404,val
34405,train
34406,test
34407,train
34408,val
34409,train
34410,train
34411,train
34412,train
34413,test
34414,train
34415,val
34416,train
34417,val
34418,test
34419,train
34420,train
34421,train
34422,train
34423,test
34424,test
34425,test
34426,train
34427,train
34428,train
34429,train
34430,test
34431,train
34432,train
34433,train
34434,train
34435,train
34436,test
34437,val
34438,test
34439,train
34440,train
34441,train
34442,train
34443,val
34444,val
34445,val
34446,val
34447,train
34448,train
34449,train
34450,train
34451,train
34452,train
34453,train
34454,train
34455,val
34456,train
34457,train
34458,test
34459,train
34460,train
34461,train
34462,train
34463,train
34464,val
34465,train
34466,train
34467,train
34468,train
34469,val
34470,test
34471,test
34472,train
34473,train
34474,train
34475,train
34476,val
34477,val
34478,train
34479,train
34480,train
34481,train
34482,train
34483,train
34484,train
34485,train
34486,val
34487,train
34488,train
34489,val
34490,train
34491,train
34492,train
34493,train
34494,val
34495,train
34496,train
34497,train
34498,train
34499,train
34500,val
34501,val
34502,train
34503,train
34504,test
34505,train
34506,train
34507,train
34508,train
34509,test
34510,train
34511,test
34512,train
34513,train
34514,train
34515,train
34516,train
34517,val
34518,train
34519,train
34520,train
34521,train
34522,train
34523,val
34524,train
34525,train
34526,val
34527,val
34528,test
34529,train
34530,train
34531,val
34532,train
34533,test
34534,val
34535,train
34536,train
34537,train
34538,train
34539,test
34540,val
34541,test
34542,val
34543,val
34544,test
34545,train
34546,train
34547,train
34548,test
34549,val
34550,train
34551,train
34552,train
34553,train
34554,test
34555,train
34556,train
34557,train
34558,train
34559,train
34560,train
34561,test
34562,test
34563,val
34564,train
34565,train
34566,val
34567,train
34568,train
34569,train
34570,train
34571,test
34572,val
34573,train
34574,train
34575,test
34576,test
34577,train
34578,train
34579,train
34580,val
34581,train
34582,test
34583,train
34584,train
34585,train
34586,train
34587,train
34588,test
34589,val
34590,train
34591,val
34592,train
34593,train
34594,train
34595,val
34596,test
34597,train
34598,train
34599,val
34600,test
34601,train
34602,test
34603,val
34604,train
34605,train
34606,train
34607,train
34608,test
34609,train
34610,val
34611,train
34612,val
34613,train
34614,train
34615,val
34616,test
34617,train
34618,train
34619,train
34620,val
34621,train
34622,train
34623,train
34624,train
34625,test
34626,train
34627,train
34628,test
34629,train
34630,train
34631,train
34632,train
34633,train
34634,val
34635,test
34636,train
34637,test
34638,train
34639,test
34640,test
34641,train
34642,train
34643,test
34644,train
34645,train
34646,test
34647,test
34648,train
34649,test
34650,test
34651,train
34652,val
34653,train
34654,train
34655,train
34656,test
34657,train
34658,val
34659,test
34660,train
34661,val
34662,val
34663,train
34664,train
34665,train
34666,test
34667,train
34668,train
34669,val
34670,val
34671,train
34672,val
34673,val
34674,train
34675,train
34676,test
34677,val
34678,train
34679,test
34680,train
34681,test
34682,val
34683,train
34684,train
34685,train
34686,train
34687,train
34688,train
34689,train
34690,train
34691,test
34692,train
34693,train
34694,test
34695,train
34696,val
34697,train
34698,train
34699,test
34700,train
34701,train
34702,val
34703,train
34704,train
34705,train
34706,train
34707,train
34708,test
34709,train
34710,train
34711,train
34712,test
34713,train
34714,train
34715,test
34716,train
34717,train
34718,train
34719,train
34720,test
34721,test
34722,train
34723,val
34724,train
34725,train
34726,train
34727,train
34728,train
34729,val
34730,train
34731,train
34732,train
34733,train
34734,train
34735,train
34736,train
34737,test
34738,train
34739,test
34740,test
34741,test
34742,train
34743,train
34744,test
34745,val
34746,train
34747,val
34748,train
34749,train
34750,val
34751,train
34752,train
34753,train
34754,train
34755,train
34756,train
34757,train
34758,train
34759,train
34760,train
34761,train
34762,train
34763,test
34764,train
34765,test
34766,val
34767,test
34768,train
34769,train
34770,train
34771,train
34772,train
34773,test
34774,train
34775,train
34776,test
34777,train
34778,train
34779,val
34780,train
34781,train
34782,test
34783,train
34784,train
34785,train
34786,train
34787,test
34788,val
34789,train
34790,train
34791,val
34792,train
34793,train
34794,train
34795,train
34796,train
34797,train
34798,train
34799,train
34800,test
34801,test
34802,train
34803,val
34804,train
34805,val
34806,test
34807,val
34808,test
34809,train
34810,train
34811,train
34812,test
34813,train
34814,train
34815,train
34816,test
34817,train
34818,train
34819,train
34820,train
34821,val
34822,train
34823,test
34824,val
34825,train
34826,test
34827,train
34828,test
34829,test
34830,train
34831,train
34832,test
34833,train
34834,train
34835,train
34836,train
34837,test
34838,train
34839,train
34840,train
34841,train
34842,train
34843,test
34844,val
34845,train
34846,val
34847,train
34848,val
34849,train
34850,train
34851,val
34852,train
34853,train
34854,train
34855,val
34856,train
34857,train
34858,train
34859,test
34860,train
34861,train
34862,train
34863,test
34864,train
34865,train
34866,train
34867,train
34868,train
34869,train
34870,train
34871,test
34872,train
34873,test
34874,test
34875,train
34876,train
34877,train
34878,train
34879,test
34880,val
34881,test
34882,train
34883,train
34884,train
34885,train
34886,train
34887,val
34888,train
34889,train
34890,train
34891,train
34892,test
34893,train
34894,train
34895,train
34896,val
34897,val
34898,train
34899,train
34900,train
34901,train
34902,test
34903,val
34904,test
34905,train
34906,test
34907,train
34908,train
34909,train
34910,val
34911,train
34912,test
34913,val
34914,train
34915,train
34916,train
34917,train
34918,val
34919,test
34920,train
34921,train
34922,train
34923,val
34924,test
34925,train
34926,train
34927,train
34928,test
34929,train
34930,train
34931,test
34932,train
34933,train
34934,test
34935,train
34936,train
34937,train
34938,test
34939,train
34940,train
34941,train
34942,train
34943,test
34944,train
34945,train
34946,train
34947,train
34948,train
34949,test
34950,train
34951,test
34952,train
34953,train
34954,test
34955,train
34956,train
34957,train
34958,train
34959,train
34960,train
34961,test
34962,val
34963,train
34964,train
34965,val
34966,train
34967,val
34968,train
34969,train
34970,val
34971,test
34972,train
34973,val
34974,train
34975,test
34976,test
34977,test
34978,val
34979,test
34980,test
34981,train
34982,val
34983,train
34984,train
34985,train
34986,test
34987,train
34988,train
34989,val
34990,test
34991,test
34992,train
34993,val
34994,train
34995,train
34996,train
34997,train
34998,train
34999,test
35000,train
35001,train
35002,train
35003,train
35004,train
35005,train
35006,train
35007,test
35008,train
35009,test
35010,val
35011,val
35012,test
35013,train
35014,test
35015,test
35016,train
35017,train
35018,train
35019,train
35020,train
35021,train
35022,val
35023,train
35024,test
35025,val
35026,train
35027,val
35028,train
35029,train
35030,val
35031,test
35032,test
35033,train
35034,train
35035,train
35036,test
35037,train
35038,train
35039,val
35040,val
35041,train
35042,train
35043,train
35044,val
35045,test
35046,test
35047,test
35048,test
35049,val
35050,test
35051,val
35052,test
35053,train
35054,train
35055,train
35056,test
35057,val
35058,train
35059,test
35060,test
35061,train
35062,train
35063,train
35064,val
35065,train
35066,test
35067,train
35068,train
35069,train
35070,train
35071,train
35072,train
35073,test
35074,train
35075,test
35076,train
35077,test
35078,train
35079,train
35080,train
35081,train
35082,train
35083,train
35084,val
35085,val
35086,train
35087,train
35088,test
35089,test
35090,test
35091,train
35092,train
35093,train
35094,train
35095,train
35096,train
35097,train
35098,train
35099,train
35100,train
35101,val
35102,train
35103,train
35104,train
35105,train
35106,train
35107,val
35108,val
35109,train
35110,train
35111,train
35112,test
35113,train
35114,train
35115,train
35116,test
35117,test
35118,test
35119,train
35120,train
35121,train
35122,train
35123,val
35124,val
35125,train
35126,train
35127,test
35128,val
35129,train
35130,test
35131,val
35132,val
35133,train
35134,test
35135,train
35136,train
35137,train
35138,test
35139,train
35140,train
35141,val
35142,train
35143,train
35144,train
35145,train
35146,train
35147,train
35148,train
35149,val
35150,train
35151,train
35152,train
35153,train
35154,train
35155,test
35156,val
35157,test
35158,train
35159,train
35160,train
35161,test
35162,train
35163,test
35164,train
35165,val
35166,val
35167,val
35168,val
35169,train
35170,train
35171,train
35172,train
35173,val
35174,train
35175,train
35176,test
35177,train
35178,train
35179,train
35180,train
35181,train
35182,train
35183,test
35184,test
35185,train
35186,test
35187,test
35188,train
35189,train
35190,val
35191,train
35192,train
35193,test
35194,train
35195,train
35196,train
35197,train
35198,val
35199,train
35200,train
35201,test
35202,train
35203,train
35204,train
35205,train
35206,train
35207,val
35208,train
35209,val
35210,train
35211,test
35212,train
35213,train
35214,test
35215,val
35216,test
35217,val
35218,train
35219,test
35220,train
35221,train
35222,train
35223,train
35224,train
35225,test
35226,train
35227,train
35228,train
35229,test
35230,train
35231,train
35232,test
35233,train
35234,train
35235,val
35236,train
35237,train
35238,train
35239,train
35240,train
35241,train
35242,test
35243,train
35244,train
35245,val
35246,test
35247,train
35248,train
35249,val
35250,train
35251,test
35252,train
35253,test
35254,train
35255,val
35256,train
35257,val
35258,train
35259,train
35260,train
35261,train
35262,train
35263,val
35264,val
35265,test
35266,train
35267,train
35268,train
35269,train
35270,train
35271,val
35272,test
35273,test
35274,test
35275,val
35276,train
35277,val
35278,val
35279,train
35280,train
35281,train
35282,train
35283,train
35284,train
35285,train
35286,train
35287,train
35288,train
35289,train
35290,train
35291,test
35292,test
35293,train
35294,train
35295,train
35296,train
35297,train
35298,train
35299,train
35300,train
35301,val
35302,test
35303,train
35304,val
35305,train
35306,test
35307,train
35308,train
35309,train
35310,test
35311,test
35312,test
35313,val
35314,test
35315,test
35316,train
35317,test
35318,train
35319,train
35320,train
35321,val
35322,val
35323,val
35324,test
35325,val
35326,train
35327,train
35328,train
35329,test
35330,train
35331,train
35332,train
35333,val
35334,train
35335,train
35336,train
35337,val
35338,val
35339,train
35340,val
35341,val
35342,val
35343,train
35344,train
35345,train
35346,val
35347,test
35348,test
35349,train
35350,val
35351,train
35352,train
35353,test
35354,train
35355,train
35356,train
35357,val
35358,test
35359,train
35360,test
35361,train
35362,val
35363,train
35364,test
35365,test
35366,train
35367,train
35368,test
35369,val
35370,train
35371,val
35372,train
35373,test
35374,train
35375,train
35376,val
35377,train
35378,test
35379,train
35380,test
35381,train
35382,train
35383,test
35384,train
35385,train
35386,train
35387,train
35388,train
35389,val
35390,test
35391,train
35392,train
35393,train
35394,train
35395,val
35396,train
35397,val
35398,train
35399,test
35400,train
35401,train
35402,train
35403,train
35404,train
35405,val
35406,train
35407,test
35408,test
35409,train
35410,train
35411,train
35412,train
35413,train
35414,train
35415,train
35416,train
35417,train
35418,train
35419,train
35420,train
35421,val
35422,val
35423,val
35424,train
35425,test
35426,train
35427,val
35428,val
35429,train
35430,train
35431,val
35432,test
35433,train
35434,train
35435,val
35436,val
35437,train
35438,test
35439,test
35440,val
35441,train
35442,train
35443,train
35444,test
35445,val
35446,train
35447,train
35448,test
35449,val
35450,train
35451,train
35452,train
35453,test
35454,train
35455,test
35456,test
35457,train
35458,val
35459,train
35460,val
35461,train
35462,train
35463,train
35464,train
35465,test
35466,train
35467,test
35468,train
35469,train
35470,train
35471,train
35472,train
35473,train
35474,test
35475,train
35476,train
35477,train
35478,train
35479,train
35480,train
35481,train
35482,train
35483,train
35484,train
35485,test
35486,train
35487,train
35488,test
35489,train
35490,train
35491,train
35492,train
35493,test
35494,train
35495,train
35496,train
35497,train
35498,train
35499,train
35500,train
35501,train
35502,train
35503,train
35504,test
35505,test
35506,train
35507,train
35508,val
35509,train
35510,val
35511,train
35512,val
35513,train
35514,train
35515,test
35516,val
35517,train
35518,train
35519,train
35520,train
35521,train
35522,val
35523,train
35524,test
35525,train
35526,test
35527,test
35528,test
35529,train
35530,train
35531,train
35532,train
35533,train
35534,test
35535,test
35536,train
35537,train
35538,val
35539,train
35540,train
35541,train
35542,train
35543,train
35544,train
35545,test
35546,val
35547,test
35548,test
35549,train
35550,val
35551,train
35552,val
35553,val
35554,train
35555,train
35556,test
35557,train
35558,train
35559,train
35560,val
35561,train
35562,test
35563,test
35564,train
35565,val
35566,train
35567,train
35568,test
35569,test
35570,train
35571,train
35572,val
35573,train
35574,train
35575,train
35576,train
35577,train
35578,train
35579,train
35580,train
35581,train
35582,train
35583,test
35584,val
35585,train
35586,train
35587,val
35588,train
35589,val
35590,train
35591,train
35592,train
35593,test
35594,train
35595,train
35596,test
35597,test
35598,train
35599,train
35600,val
35601,train
35602,train
35603,train
35604,train
35605,train
35606,val
35607,train
35608,val
35609,train
35610,train
35611,test
35612,test
35613,val
35614,test
35615,val
35616,train
35617,train
35618,test
35619,train
35620,train
35621,train
35622,train
35623,val
35624,test
35625,train
35626,train
35627,train
35628,val
35629,train
35630,train
35631,train
35632,test
35633,train
35634,val
35635,val
35636,val
35637,train
35638,train
35639,train
35640,train
35641,test
35642,train
35643,val
35644,train
35645,train
35646,test
35647,train
35648,train
35649,test
35650,train
35651,val
35652,train
35653,train
35654,test
35655,train
35656,train
35657,train
35658,train
35659,train
35660,train
35661,test
35662,train
35663,val
35664,test
35665,val
35666,train
35667,val
35668,train
35669,train
35670,test
35671,train
35672,val
35673,train
35674,val
35675,val
35676,val
35677,train
35678,val
35679,val
35680,val
35681,test
35682,train
35683,train
35684,train
35685,train
35686,test
35687,test
35688,train
35689,val
35690,train
35691,train
35692,train
35693,test
35694,val
35695,train
35696,train
35697,test
35698,train
35699,train
35700,train
35701,val
35702,train
35703,train
35704,test
35705,val
35706,val
35707,train
35708,val
35709,test
35710,train
35711,train
35712,train
35713,test
35714,test
35715,val
35716,test
35717,train
35718,train
35719,train
35720,train
35721,test
35722,train
35723,train
35724,train
35725,val
35726,train
35727,train
35728,train
35729,train
35730,val
35731,val
35732,train
35733,train
35734,test
35735,train
35736,train
35737,val
35738,train
35739,train
35740,train
35741,train
35742,train
35743,val
35744,val
35745,val
35746,train
35747,train
35748,val
35749,train
35750,train
35751,train
35752,train
35753,train
35754,train
35755,train
35756,train
35757,train
35758,train
35759,test
35760,train
35761,train
35762,train
35763,train
35764,train
35765,train
35766,train
35767,train
35768,val
35769,train
35770,train
35771,test
35772,test
35773,train
35774,train
35775,val
35776,test
35777,val
35778,val
35779,test
35780,train
35781,train
35782,train
35783,train
35784,val
35785,val
35786,test
35787,test
35788,train
35789,train
35790,test
35791,val
35792,train
35793,train
35794,train
35795,test
35796,train
35797,train
35798,train
35799,train
35800,train
35801,val
35802,train
35803,val
35804,train
35805,test
35806,train
35807,train
35808,train
35809,val
35810,train
35811,train
35812,test
35813,train
35814,test
35815,val
35816,train
35817,train
35818,train
35819,train
35820,test
35821,train
35822,train
35823,test
35824,train
35825,test
35826,test
35827,train
35828,val
35829,train
35830,test
35831,test
35832,train
35833,test
35834,train
35835,train
35836,val
35837,train
35838,train
35839,val
35840,train
35841,train
35842,test
35843,train
35844,test
35845,train
35846,train
35847,train
35848,val
35849,val
35850,train
35851,train
35852,test
35853,train
35854,val
35855,test
35856,train
35857,test
35858,train
35859,train
35860,train
35861,train
35862,test
35863,train
35864,train
35865,train
35866,train
35867,test
35868,train
35869,train
35870,test
35871,val
35872,val
35873,test
35874,train
35875,train
35876,train
35877,train
35878,val
35879,train
35880,test
35881,test
35882,train
35883,train
35884,train
35885,val
35886,test
35887,train
35888,train
35889,train
35890,train
35891,train
35892,train
